timestamp,ir_raw,red_raw,hr,spo2,status
1781009931.4282932,176610,126945,63,97,NORMAL
1781009931.6290858,176162,127389,63,97,NORMAL
1781009931.8436227,175717,127008,64,97,NORMAL
1781009932.0346785,176198,127461,64,97,NORMAL
1781009932.2490056,175954,127469,65,97,NORMAL
1781009932.4401197,175756,126986,65,97,NORMAL
1781009932.641365,175937,127280,65,97,NORMAL
1781009932.8419926,176148,127408,65,97,NORMAL
1781009933.0429883,176229,127369,65,97,NORMAL
1781009933.2439454,176198,127461,65,97,NORMAL
1781009933.4446542,175954,127469,65,97,NORMAL
1781009933.6455488,176941,127489,65,97,NORMAL
1781009933.8599823,176796,127556,66,97,NORMAL
1781009934.050917,176148,127408,66,97,NORMAL
1781009934.2522397,176524,127291,66,97,NORMAL
1781009934.4663985,175879,127238,67,97,NORMAL
1781009934.6710827,177150,127082,69,97,NORMAL
1781009934.862603,176941,127489,69,97,NORMAL
1781009935.063754,175201,127130,69,97,NORMAL
1781009935.2775862,176123,127339,68,97,NORMAL
1781009935.4817224,176524,127291,70,97,NORMAL
1781009935.672811,175085,127006,70,97,NORMAL
1781009935.887633,175033,127101,68,97,NORMAL
1781009936.078945,175555,127114,68,97,NORMAL
1781009936.2933655,175201,127130,64,97,NORMAL
1781009936.4980245,174842,127138,60,97,NORMAL
1781009936.6895084,175548,127201,60,97,NORMAL
1781009936.8906045,175085,127006,60,97,NORMAL
1781009937.091324,174282,127104,60,97,NORMAL
1781009937.292221,174287,126971,60,97,NORMAL
1781009937.4929607,174992,127100,60,97,NORMAL
1781009937.6935992,174842,127138,60,97,NORMAL
1781009937.9084551,174101,127197,63,97,NORMAL
1781009938.0999477,172921,126438,63,97,NORMAL
1781009938.3009622,174282,127104,63,97,NORMAL
1781009938.5152237,174287,126971,65,97,NORMAL
1781009938.7063158,173216,126224,65,97,NORMAL
1781009938.907836,174966,126087,65,97,NORMAL
1781009939.10851,173591,126533,65,97,NORMAL
1781009939.3096583,172921,126438,65,97,NORMAL
1781009939.5103672,171285,125335,65,97,NORMAL
1781009939.7246578,172091,125031,69,97,NORMAL
1781009939.915886,173216,126224,69,97,NORMAL
1781009940.1303716,174966,126087,68,97,NORMAL
1781009940.3346944,173068,125716,64,97,NORMAL
1781009940.5260994,171447,125214,64,97,NORMAL
1781009940.727045,171285,125335,64,97,NORMAL
1781009940.928012,173844,126584,64,97,NORMAL
1781009941.142236,176292,126505,65,97,NORMAL
1781009941.333363,171999,125445,65,97,NORMAL
1781009941.5344741,173068,125716,65,97,NORMAL
1781009941.7354624,175137,126765,65,97,NORMAL
1781009941.936559,174859,126782,65,97,NORMAL
1781009942.1369758,173844,126584,65,97,NORMAL
1781009942.338007,176292,126505,65,97,NORMAL
1781009942.5388184,174546,126577,65,97,NORMAL
1781009942.739638,174468,126605,65,97,NORMAL
1781009942.9405177,174591,126541,65,97,NORMAL
1781009943.141465,174859,126782,65,97,NORMAL
1781009943.3421237,174891,126685,65,97,NORMAL
1781009943.543062,174048,126463,65,97,NORMAL
1781009943.744112,173136,126169,65,97,NORMAL
1781009943.9448173,174468,126605,65,97,NORMAL
1781009944.1456218,174591,126541,65,97,NORMAL
1781009944.3466446,172438,125840,65,97,NORMAL
1781009944.54736,172545,125930,65,97,NORMAL
1781009944.7483552,174048,126463,65,97,NORMAL
1781009944.9492183,173136,126169,65,97,NORMAL
1781009945.1501908,172887,126431,65,97,NORMAL
1781009945.3646386,173544,126691,66,97,NORMAL
1781009945.5560129,172438,125840,66,97,NORMAL
1781009945.770427,172545,125930,65,97,NORMAL
1781009945.9617908,173003,126490,65,97,NORMAL
1781009946.1762297,172871,126455,67,97,NORMAL
1781009946.3810074,172887,126431,66,97,NORMAL
1781009946.5723593,172845,126423,66,97,NORMAL
1781009946.7736201,173704,126365,66,97,NORMAL
1781009946.988013,173659,126570,68,97,NORMAL
1781009947.1795156,173003,126490,68,97,NORMAL
1781009947.3806648,174964,127480,68,97,NORMAL
1781009947.5945961,175243,127058,67,97,NORMAL
1781009947.7993648,172845,126423,66,97,NORMAL
1781009947.9907377,174076,126886,66,97,NORMAL
1781009948.1919687,174491,126795,66,97,NORMAL
1781009948.3927507,173899,126725,66,97,NORMAL
1781009948.5935938,174964,127480,66,97,NORMAL
1781009948.7943962,175381,126866,66,97,NORMAL
1781009948.995272,175784,126660,66,97,NORMAL
1781009949.2095587,174076,126886,67,97,NORMAL
1781009949.414222,174491,126795,69,97,NORMAL
1781009949.605565,171617,126146,69,97,NORMAL
1781009949.8064415,173101,126060,69,97,NORMAL
1781009950.007629,175381,126866,69,97,NORMAL
1781009950.2217896,175784,126660,66,97,NORMAL
1781009950.4263551,172382,126252,64,97,NORMAL
1781009950.617728,173039,126274,64,97,NORMAL
1781009950.81863,171617,126146,64,97,NORMAL
1781009951.0197296,171956,125941,64,97,NORMAL
1781009951.2338955,171497,125796,65,96,NORMAL
1781009951.4251208,171001,125535,65,96,NORMAL
1781009951.6398582,172382,126252,62,96,NORMAL
1781009951.8441021,173796,126064,59,96,LOW HR
1781009952.0355031,173718,126548,59,96,LOW HR
1781009952.2500994,171956,125941,58,96,LOW HR
1781009952.441338,174671,126955,58,96,LOW HR
1781009952.6424084,173393,125929,58,96,LOW HR
1781009952.8431132,174613,126628,58,96,LOW HR
1781009953.0572605,173796,126064,58,97,LOW HR
1781009953.2483716,173955,126174,58,97,LOW HR
1781009953.4627872,174217,126606,61,97,NORMAL
1781009953.6539273,174671,126955,61,97,NORMAL
1781009953.868224,173393,125929,69,97,NORMAL
1781009954.059372,174638,126637,69,97,NORMAL
1781009954.2739856,175145,126895,69,96,NORMAL
1781009954.4786296,173955,126174,75,96,NORMAL
1781009954.683172,174596,127122,69,96,NORMAL
1781009954.8880007,175290,126277,63,96,NORMAL
1781009955.0793366,174512,126578,63,96,NORMAL
1781009955.2938204,174994,127083,65,96,NORMAL
1781009955.4983296,174358,126898,71,96,NORMAL
1781009955.7029424,175264,127166,65,96,NORMAL
1781009955.8940728,172114,126214,65,96,NORMAL
1781009956.108978,172551,126091,65,95,NORMAL
1781009956.313604,174860,127210,63,95,NORMAL
1781009956.5046415,172853,126421,63,95,NORMAL
1781009956.705769,173920,126656,63,95,NORMAL
1781009956.9065788,171955,126118,63,95,NORMAL
1781009957.1213093,172114,126214,63,96,NORMAL
1781009957.3258705,174319,126820,65,96,NORMAL
1781009957.5303879,174305,126730,66,97,NORMAL
1781009957.7215657,172853,126421,66,97,NORMAL
1781009957.936373,174149,126722,68,97,NORMAL
1781009958.1408598,174065,126777,69,97,NORMAL
1781009958.3319597,174315,126685,69,97,NORMAL
1781009958.5465002,174319,126820,72,97,NORMAL
1781009958.7378192,174656,126762,72,97,NORMAL
1781009958.9387329,174748,126810,72,97,NORMAL
1781009959.1398125,174149,126722,72,97,NORMAL
1781009959.3404217,174065,126777,72,97,NORMAL
1781009959.5412743,174023,126631,72,97,NORMAL
1781009959.7419052,174325,125991,72,97,NORMAL
1781009959.9429538,174656,126762,72,97,NORMAL
1781009960.1572592,174748,126810,69,97,NORMAL
1781009960.3615425,171233,126021,64,97,NORMAL
1781009960.5527925,174724,126850,64,97,NORMAL
1781009960.767255,174023,126631,68,97,NORMAL
1781009960.9717958,173963,126802,65,97,NORMAL
1781009961.1629555,174016,126862,65,97,NORMAL
1781009961.3773775,171716,126177,70,97,NORMAL
1781009961.5684016,173723,126622,70,97,NORMAL
1781009961.7832212,173444,126690,66,97,NORMAL
1781009961.9744887,173808,127013,66,97,NORMAL
1781009962.1888468,173963,126802,68,97,NORMAL
1781009962.3933604,175052,127218,63,97,NORMAL
1781009962.5973303,174223,126689,57,97,LOW HR
1781009962.8018725,173723,126622,63,97,NORMAL
1781009962.9926722,178431,128572,63,97,NORMAL
1781009963.1938825,178334,128374,63,97,NORMAL
1781009963.3948853,174907,127156,63,97,NORMAL
1781009963.5959466,175052,127218,63,97,NORMAL
1781009963.809797,177228,127840,67,97,NORMAL
1781009964.014777,177821,126652,64,97,NORMAL
1781009964.2200809,178431,128572,68,97,NORMAL
1781009964.41162,178498,126196,68,97,NORMAL
1781009964.6254532,174679,125201,64,97,NORMAL
1781009964.8304234,175735,127571,65,97,NORMAL
1781009965.0352867,173645,124704,61,97,NORMAL
1781009965.2405846,173542,125208,63,97,NORMAL
1781009965.4453895,179462,127516,61,97,NORMAL
1781009965.6371737,172980,125994,61,97,NORMAL
1781009965.8508253,172972,125949,63,97,NORMAL
1781009966.055851,174031,124965,65,97,NORMAL
1781009966.247645,174718,126844,65,97,NORMAL
1781009966.448112,176364,126755,65,97,NORMAL
1781009966.6490088,175210,126499,65,97,NORMAL
1781009966.8500035,172980,125994,65,97,NORMAL
1781009967.0644455,172972,125949,63,96,NORMAL
1781009967.2693892,173126,126176,60,96,NORMAL
1781009967.4606562,174718,126844,60,96,NORMAL
1781009967.6617286,176364,126755,60,96,NORMAL
1781009967.8626812,175392,125701,60,96,NORMAL
1781009968.0773752,11165,9176,61,96,NORMAL
1781009968.268845,173915,126737,61,96,NORMAL
1781009968.4829142,173126,126176,62,92,LOW O2
1781009968.6868727,893,831,63,88,LOW O2
1781009968.8916845,172150,125944,62,88,LOW O2
1781009969.0963554,175392,125701,61,88,LOW O2
1781009969.3015127,904,793,60,88,LOW O2
1781009969.505854,884,820,61,88,LOW O2
1781009969.696588,881,809,61,88,LOW O2
